vol_id,page_seq,entity,type
uc1.b3687493,117,she,PERSON
mdp.39015034312598,184,he,PERSON
mdp.39015016454152,113,Thos,PERSON
mdp.39015048899069,186,her,PERSON
uc1.32106005672461,101,Cherokee,MISC
mdp.39015004158161,111,him,PERSON
mdp.39015012057637,208,He,PERSON
uc1.32106018321106,135,he,PERSON
mdp.39015021862308,251,he,PERSON
mdp.39015002185265,245,He,PERSON
osu.32435017630211,76,she,PERSON
mdp.39015037423764,256,He,PERSON
uc1.b2839252,60,his,PERSON
mdp.39015003636191,285,Henry,PERSON
mdp.39015013331627,190,French,MISC
mdp.39015030747045,140,she,PERSON
mdp.39015028095795,155,her,PERSON
uc1.32106002172291,147,Daphne,PERSON
ucbk.ark:/28722/h29z8m,363,her,PERSON
uc2.ark:/13960/t3cz32x93,62,his,PERSON
emu.010001070551,27,Yas,PERSON
mdp.39015071237948,204,he,PERSON
txu.059173025245647,26,her,PERSON
mdp.39015014135811,260,Russia,LOCATION
mdp.39015028489303,51,her,PERSON
mdp.39015003699884,47,her,PERSON
mdp.39015011359729,11,He,PERSON
mdp.39015047473577,240,Jadine,PERSON
osu.32435018054957,57,his,PERSON
mdp.39015019145260,139,Gilly,PERSON
mdp.39015053140193,20,Catham,PERSON
uc1.b2839282,74,Cook,PERSON
mdp.39015053394295,195,Memphis,LOCATION
uc1.32106014692526,401,Lola,PERSON
uc1.b3711043,161,his,PERSON
mdp.39015028718305,47,Paris,LOCATION
uc2.ark:/13960/t6k06z120,15,he,PERSON
mdp.39015046882232,34,Clarence,PERSON
uc1.$b805570,129,Raymond,PERSON
mdp.39015000536758,233,Mommy,PERSON
mdp.39015042099351,231,he,PERSON
txu.059173023654011,106,Kingston,LOCATION
uc2.ark:/13960/t78s4m33w,266,she,PERSON
mdp.39015014135811,326,his,PERSON
uva.x000170689,83,She,PERSON
mdp.39015021862308,134,Ruth,PERSON
uc1.$b803196,19,his,PERSON
mdp.39015020728666,247,his,PERSON
uc1.b3711043,267,him,PERSON
emu.010001070551,170,He,PERSON
uc1.32106002160320,266,her,PERSON
uva.x004346812,16,John,PERSON
mdp.39015024079561,248,her,PERSON
uc1.$b401343,92,his,PERSON
mdp.39015014862489,232,Lovell,PERSON
mdp.39015008163613,61,Ulysses,PERSON
mdp.39015014135811,118,him,PERSON
uc2.ark:/13960/t3610w538,42,he,PERSON
njp.32101068170834,276,he,PERSON
mdp.39015002185265,187,he,PERSON
mdp.39015041189922,140,Deborah,PERSON
mdp.39015014891447,289,her,PERSON
uc1.$b802645,213,her,PERSON
mdp.39015003636191,236,Elgar,PERSON
mdp.39015040577473,146,her,PERSON
mdp.39015014135811,362,he,PERSON
mdp.39015033255236,198,her,PERSON
mdp.39015040116777,314,Great Britain,LOCATION
mdp.39015059435944,210,he,PERSON
mdp.39015004191832,102,her,PERSON
uc1.32106007387381,79,she,PERSON
uc1.32106005672461,271,he,PERSON
dul1.ark:/13960/t6vx6fj7q,120,her,PERSON
osu.32435017630211,63,He,PERSON
uc1.b4495386,99,Jefferson,LOCATION
uva.x000457192,24,his,PERSON
uc1.b3711121,363,Bertha,LOCATION
uc1.32106010537014,142,Lester,PERSON
umn.31951002320734j,211,his,PERSON
uc1.$b805571,164,ALLAN CLAGG,PERSON
uc1.$b87048,293,Greene,PERSON
mdp.39015043798431,183,she,PERSON
uc1.$b802359,293,Stevens,PERSON
mdp.39015016452453,218,Winkel,PERSON
osu.32435067037739,13,Ruita,PERSON
txu.059173005430726,443,Nzingha,LOCATION
mdp.39015015209623,60,she,PERSON
mdp.39015004729474,245,his,PERSON
mdp.39015011359729,136,her,PERSON
mdp.39015046878727,156,He,PERSON
mdp.39015021979961,39,she,PERSON
uva.x004346812,178,he,PERSON
uc1.b3470438,205,he,PERSON
mdp.39015014862489,82,she,PERSON
uc1.b3455004,28,he,PERSON
mdp.39015048899069,99,Abeba,LOCATION
mdp.39015053394667,209,her,PERSON
uc1.$b808977,257,Yen,PERSON
uc1.32106007125674,131,him,PERSON
mdp.39015066034508,41,his,PERSON
mdp.39015014862471,195,Ross,PERSON
mdp.39015004733401,74,her,PERSON
mdp.39015057621065,272,St.-Germain-en-Laye,LOCATION
txu.059173005430726,406,his,PERSON
mdp.39015054037372,43,Anyanwu,PERSON
mdp.39015009022487,66,Essie,PERSON
uc1.$b401346,188,his,PERSON
txu.059173005430726,370,Modern World,LOCATION
mdp.39015030113503,111,he,PERSON
ucbk.ark:/28722/h29z8m,44,her,PERSON
mdp.39015061148626,173,African Jews,MISC
wu.89000744367,194,Philadelphia,LOCATION
mdp.39015066051023,322,Angèle,PERSON
dul1.ark:/13960/t6vx6fj7q,216,his,PERSON
uc1.b3711043,479,him,PERSON
uc1.32106002116413,156,his,PERSON
uc2.ark:/13960/t88g8g708,251,Wyeth,PERSON
uc1.$b802237,107,his,PERSON
mdp.39015030202835,227,He,PERSON
mdp.39015014891447,287,his,PERSON
uc1.b3711043,171,her,PERSON
mdp.39015012057637,135,Negro,MISC
inu.30000007418811,201,her,PERSON
mdp.39015011807370,172,his,PERSON
mdp.39015003640045,199,Maude,PERSON
uc1.$b799449,123,she,PERSON
miun.afb3853.0001.001,340,Negro,MISC
uva.x004532923,132,her,PERSON
mdp.39015053400332,92,she,PERSON
uc1.b3973268,269,Jesus Christ,PERSON
mdp.39015037484576,165,his,PERSON
mdp.39015014135803,318,He,PERSON
mdp.39015004733401,59,she,PERSON
uc1.$b102361,56,B.J. W,PERSON
mdp.39015002375338,341,Guy,PERSON
uc1.$b85451,91,Open,MISC
osu.32435001929710,86,her,PERSON
uc1.32106014425844,271,his,PERSON
mdp.39015040116777,127,he,PERSON
uc1.$b799673,164,British,MISC
mdp.39015000536758,145,Pete,PERSON
mdp.39015000544745,176,Bug,MISC
uc1.$b510296,74,her,PERSON
mdp.39015024079330,234,she,PERSON
mdp.39015014776184,102,Beulah,PERSON
mdp.39015016415658,208,Covington,LOCATION
uc1.32106002158183,319,she,PERSON
uc2.ark:/13960/t3cz32x93,174,Cordin,PERSON
uc1.b3470438,327,he,PERSON
mdp.39015003682385,172,he,PERSON
mdp.39015011359729,15,He,PERSON
inu.39000005850206,312,Kitty,PERSON
uc1.32106002116413,337,he,PERSON
mdp.39015032960943,49,her,PERSON
mdp.39015046816164,153,her,PERSON
mdp.39015012214691,141,he,PERSON
mdp.39015014862497,20,him,PERSON
uc1.$b803101,319,him,PERSON
uc1.$b805638,145,he,PERSON
uc1.32106010537014,266,he,PERSON
uiuc.3004694,198,her,PERSON
txu.059173005430726,85,she,PERSON
mdp.39015003636316,160,he,PERSON
uc1.$b401346,315,him,PERSON
mdp.39015028095795,296,her,PERSON
mdp.39015053140193,36,Rahsok,PERSON
mdp.39015028686486,86,him,PERSON
uc1.b3462818,99,Katie,PERSON
uc2.ark:/13960/t3cz32x93,134,Dora,PERSON
mdp.39015003977678,168,He,PERSON
mdp.39015008240296,309,Spike,PERSON
inu.32000003479633,188,his,PERSON
mdp.39015066059711,269,his,PERSON
emu.010002426670,265,his,PERSON
mdp.39015025101117,134,He,PERSON
uc1.$b312803,192,Mimi,PERSON
uc1.32106002143938,53,her,PERSON
uc1.$b85451,36,Ruth,PERSON
mdp.39015016440656,204,him,PERSON
mdp.39015004733401,241,she,PERSON
uc1.b4095384,293,his,PERSON
mdp.39015033255236,18,his,PERSON
mdp.39015019145260,273,she,PERSON
mdp.39015030113016,201,Tom Warren,PERSON
uc1.$b799168,23,Jeff Washington,PERSON
mdp.39015004733401,150,her,PERSON
mdp.39015002216789,39,he,PERSON
mdp.39015041189922,256,she,PERSON
mdp.39015019145260,81,her,PERSON
mdp.39015012057637,225,He,PERSON
mdp.39015073389192,157,he,PERSON
mdp.39015016454574,149,his,PERSON
uc1.$b799792,148,Garie,PERSON
uc1.32106013616450,39,him,PERSON
mdp.39015030747045,87,her,PERSON
uc1.b3711043,288,his,PERSON
uc1.$b802239,155,he,PERSON
mdp.39015003635185,48,she,PERSON
mdp.39015030747045,309,he,PERSON
mdp.39015003636191,64,him,PERSON
mdp.39015042099351,201,She,PERSON
mdp.39015037423764,84,Jamaican,MISC
mdp.39015014862448,267,he,PERSON
uc1.$b312802,281,He,PERSON
mdp.39015046878727,162,him,PERSON
uc2.ark:/13960/t7dr2rd9m,172,Nancy,PERSON
uc1.$b799673,210,his,PERSON
uc1.32106002158183,326,he,PERSON
uc1.b3687493,163,Aunt Hannah,PERSON
hvd.32044019565514,219,she,PERSON
mdp.39015014637402,342,him,PERSON
dul1.ark:/13960/t6vx6fj7q,404,he,PERSON
mdp.39015003636316,195,him,PERSON
mdp.39015026712524,198,Gussie,PERSON
mdp.39015030202835,220,his,PERSON
mdp.39015016452230,311,her,PERSON
uc1.b5521446,175,he,PERSON
njp.32101068170834,137,Elva,PERSON
mdp.39015020648625,362,Hannegan,PERSON
uc1.$b251007,127,Allegan,LOCATION
mdp.39015002185265,425,he,PERSON
uc1.32106002158183,384,Sarah,PERSON
uc1.$b802237,105,his,PERSON
uc1.32106002116413,18,she,PERSON
mdp.39015031592358,354,her,PERSON
mdp.39015059415839,356,his,PERSON
uc1.b3462818,182,Ben,PERSON
uc1.b4095384,173,Sunday,DATE
mdp.39015002375338,270,He,PERSON
mdp.39015073377973,213,Raymond,PERSON
uc1.$b510296,79,Oxford,LOCATION
mdp.39015040116777,165,Hartford,LOCATION
mdp.39015040621420,110,he,PERSON
uc1.b4450909,26,she,PERSON
mdp.39015033979934,329,Tommy,PERSON
uva.x030749476,206,he,PERSON
mdp.39015015209623,253,He,PERSON
txu.059173005430726,48,her,PERSON
mdp.39015040116777,339,Lewis Tappan,PERSON
mdp.39015000536758,365,his,PERSON
mdp.39015066059711,161,his,PERSON
mdp.39015004313469,208,he,PERSON
mdp.39015028489303,14,he,PERSON
mdp.39015004753730,265,1863,DATE
uva.x030788124,245,He,PERSON
uc1.$b85451,272,Considine-Millers Horace MacDonald,PERSON
uiug.30112003263263,87,Bertram Heathcourt,PERSON
mdp.39015000252448,147,Dan,PERSON
mdp.39015014135811,548,He,PERSON
uc1.a0011554979,137,Negro,MISC
mdp.39015033142137,140,Betty,PERSON
mdp.39015014891447,206,Jean,PERSON
uc1.$b808977,173,she,PERSON
mdp.39015034312598,233,his,PERSON
umn.31951002320734j,337,he,PERSON
txu.059173025245647,344,him,PERSON
mdp.39015001816555,38,he,PERSON
mdp.39015013331627,309,Mansart,PERSON
mdp.39015019145260,272,Birmingham,LOCATION
mdp.39015063942067,262,he,PERSON
mdp.39015020716356,329,he,PERSON
mdp.39015031592358,271,her,PERSON
mdp.39015014135811,352,he,PERSON
mdp.39015037484576,113,Marcus,PERSON
mdp.39015004315027,67,He,PERSON
uc1.$b401346,437,Day of Atonement,MISC
nc01.ark:/13960/t9t16484h,56,her,PERSON
uva.x001130520,119,she,PERSON
mdp.39015018046923,49,Scroggs,PERSON
mdp.39015018046923,194,he,PERSON
uva.x000457192,94,Her,PERSON
uc1.32106002116413,161,her,PERSON
uc1.$b76124,83,him,PERSON
emu.010001070551,70,McBane,PERSON
mdp.39015020728666,238,he,PERSON
uc1.32106012297450,233,she,PERSON
mdp.39015003682385,246,Della,PERSON
mdp.39015048899069,69,summer,DATE
mdp.39015020852250,170,Linus,PERSON
uc1.b4450909,88,she,PERSON
mdp.39015016415658,252,she,PERSON
pst.000046347077,157,her,PERSON
mdp.39015002185265,584,New York,LOCATION
uc1.32106007125674,300,him,PERSON
wu.89000744367,225,polish,MISC
mdp.39015000536758,303,Rosa,PERSON
mdp.39015014859253,253,her,PERSON
uc1.$b802237,114,her,PERSON
mdp.39015003636316,144,he,PERSON
mdp.39015007057337,49,his,PERSON
uc1.$b510296,61,Ku Klux Klan,PERSON
uc1.$b803196,14,He,PERSON
mdp.39015014135803,57,She,PERSON
mdp.39015001145047,93,Betty,PERSON
mdp.39015014891447,123,Church,ORGANIZATION
umn.31951002320734j,230,she,PERSON
mdp.39015073495692,55,he,PERSON
mdp.39015001145047,244,his,PERSON
uc2.ark:/13960/t8mc8s37n,361,She,PERSON
osu.32435058033408,134,he,PERSON
uc1.$b802359,314,Prince,PERSON
mdp.39015046438019,78,Charles,PERSON
mdp.39015030113016,484,Hinton Helper,PERSON
uva.x000951729,283,Her,PERSON
mdp.39015066059711,179,her,PERSON
mdp.39015010962861,168,United States,LOCATION
mdp.39015004191832,91,Terry,PERSON
mdp.39015030747045,257,He,PERSON
mdp.39015002781840,161,Paul,PERSON
mdp.39015004315027,103,his,PERSON
mdp.39015013331627,53,Germany,LOCATION
mdp.39015054037372,114,Indian,MISC
mdp.39015034518962,98,He,PERSON
mdp.39015004128289,254,her,PERSON
hvd.hn3hhr,72,he,PERSON
uc1.32106002158183,42,He,PERSON
uc1.$b808977,55,him,PERSON
mdp.39015002185265,579,his,PERSON
mdp.39015015351599,134,Saturday,DATE
uc1.32106002158183,381,his,PERSON
uc1.b4450881,90,he,PERSON
nc01.ark:/13960/t9p279r4b,236,his,PERSON
uc1.32106002158183,265,his,PERSON
uc1.b3687493,144,He,PERSON
mdp.39015050487928,271,he,PERSON
uc1.b4095384,234,his,PERSON
mdp.39015015209623,62,she,PERSON
mdp.39015029749507,80,her,PERSON
miun.abw7392.0001.001,124,he,PERSON
uc1.$b76124,20,Bart,PERSON
emu.010000426223,153,her,PERSON
mdp.39015002185265,187,Kunta,PERSON
mdp.39015040104955,57,Duke,PERSON
uc1.$b63692,203,Pardo,PERSON
mdp.39015004128289,233,her,PERSON
mdp.39015021862308,338,her,PERSON
mdp.39015047473577,202,he,PERSON
uc2.ark:/13960/t7dr2rd9m,301,She,PERSON
mdp.39015002185265,95,his,PERSON
pst.000006062804,14,Negro,MISC
uc1.$b120108,181,Koyle,PERSON
uc1.b3711121,285,he,PERSON
mdp.39015013742807,40,her,PERSON
pst.000046347077,152,her,PERSON
miun.aat2524.0001.001,47,Irene,PERSON
mdp.39015041189922,175,Sunday,DATE
mdp.39015053538297,260,him,PERSON
uc1.32106002116413,39,Taylor,PERSON
mdp.39015059435944,310,Bartolomew,PERSON
mdp.39015022022837,25,Her,PERSON
mdp.39015031233243,245,he,PERSON
mdp.39015015209623,294,he,PERSON
mdp.39015053394295,277,her,PERSON
nc01.ark:/13960/t3mw3rp2b,134,He,PERSON
uc2.ark:/13960/t1cj8877v,187,his,PERSON
mdp.39015016452750,63,her,PERSON
uc1.$b401273,22,she,PERSON
mdp.39015004191832,192,Christmas,DATE
mdp.39015019472599,241,She,PERSON
mdp.39015020728666,61,Rufus,PERSON
mdp.39015073389192,81,Senate,ORGANIZATION
mdp.39015002169061,59,Dey,PERSON
mdp.39015019145260,168,Leon,PERSON
mdp.39015034312598,69,his,PERSON
uc1.$b323002,248,he,PERSON
txu.059173025245647,313,Van,PERSON
mdp.39015001145047,290,he,PERSON
uc1.b3711043,491,him,PERSON
uc1.$b805638,84,she,PERSON
uc1.$b802495,75,her,PERSON
uc2.ark:/13960/t0tq5rh9j,160,he,PERSON
uc1.b3455004,129,his,PERSON
dul1.ark:/13960/t8vb3f54w,240,him,PERSON
uva.x000457192,173,Laurentine,PERSON
mdp.39015046438019,190,Robinson,PERSON
uc1.b4368522,211,his,PERSON
uc1.$b805571,35,He,PERSON
mdp.39015028686486,237,his,PERSON
mdp.39015025101117,266,He,PERSON
mdp.39015032193891,167,She,PERSON
mdp.39015004184241,200,She,PERSON
uc1.32106007387381,192,him,PERSON
mdp.39015059435944,242,he,PERSON
nc01.ark:/13960/t3mw3rp2b,188,Dan,PERSON
osu.32435055405872,58,Italian,MISC
osu.32435001929710,97,Garnet,PERSON
uc1.b4495386,19,she,PERSON
mdp.39015014862448,20,her,PERSON
mdp.39015037423764,291,Rodney,PERSON
mdp.39015014862471,15,she,PERSON
txu.059173005430726,126,English,MISC
mdp.39015001520603,254,She,PERSON
mdp.39015022022837,92,Harvey,PERSON
uc2.ark:/13960/t17m04p6z,97,she,PERSON
mdp.39015030747045,181,she,PERSON
nyp.33433076094543,264,her,PERSON
mdp.39015001520702,127,him,PERSON
uc1.b2839282,221,Laura,PERSON
uc1.$b401343,56,she,PERSON
mdp.39015003636167,62,him,PERSON
hvd.32044019565514,47,He,PERSON
njp.32101068170834,123,she,PERSON
mdp.39015014862497,89,he,PERSON
uc1.b4368522,361,He,PERSON
mdp.39015002185265,98,he,PERSON
uc1.32106016182757,137,Nettie,PERSON
emu.010002426670,240,Purcey,PERSON
mdp.39015018046923,264,He,PERSON
mdp.39015013742807,61,she,PERSON
uc1.32106007125674,230,his,PERSON
uc1.$b805571,277,his,PERSON
mdp.39015066059711,51,Sharon,PERSON
dul1.ark:/13960/t8vb3f54w,177,Dalton,PERSON
uc1.$b805570,91,Raymond,PERSON
uc1.$b63731,196,He,PERSON
uc1.$b312803,81,she,PERSON
mdp.39015028095795,259,his,PERSON
uc1.$b401343,284,Bianca,PERSON
uc1.b3711043,475,He,PERSON
uiug.30112002868674,35,his,PERSON
mdp.39015028686486,137,his,PERSON
uc2.ark:/13960/t7fq9rj4m,78,he,PERSON
mdp.39015041189922,108,she,PERSON
uc1.32106002116413,39,him,PERSON
mdp.39015047473577,80,Valerian,PERSON
mdp.39015004313469,135,Pluto,PERSON
ucbk.ark:/28722/h29z8m,371,he,PERSON
osu.32435017886441,225,Clotille,PERSON
mdp.39015004315027,131,his,PERSON
hvd.32044019565514,114,he,PERSON
uc1.32106014425844,286,he,PERSON
mdp.39015033979934,152,She,PERSON
mdp.39015016452230,283,Arthur,PERSON
uva.x000170689,33,his,PERSON
emu.10002331914,126,Haw,PERSON
uc1.b3711043,210,Nick,PERSON
uc2.ark:/13960/t2n58d91g,67,she,PERSON
mdp.39015003682385,162,his,PERSON
uc1.$b120117,150,Hilda,PERSON
mdp.39015059415839,102,he,PERSON
uc1.b4095384,478,he,PERSON
uc2.ark:/13960/t17m04p6z,259,Melvin,PERSON
uc1.b3688127,172,Ethel,PERSON
uc1.b3435126,264,English,MISC
uc1.b4397888,319,He,PERSON
wu.89000744367,117,She,PERSON
nc01.ark:/13960/t9t16484h,131,he,PERSON
uc1.b3435126,167,her,PERSON
uc1.b3973268,110,His,PERSON
mdp.39015059435944,208,his,PERSON
mdp.39015041189922,94,her,PERSON
mdp.39015014862489,380,Peter,PERSON
uc1.$b102361,131,Johnny,PERSON
mdp.39015000536758,144,his,PERSON
mdp.39015002185265,312,Bell,PERSON
mdp.39015024079330,138,Unnerstan,PERSON
mdp.39015003682385,157,her,PERSON
mdp.39015004712637,106,he,PERSON
uc1.$b401343,143,Bernardo,PERSON
miun.afb3853.0001.001,327,Laird,PERSON
mdp.39015002375338,228,Spencerian,MISC
uc1.b3711043,261,She,PERSON
uc1.b4095384,114,his,PERSON
uva.x000457192,194,he,PERSON
mdp.39015022276797,15,he,PERSON
mdp.39015073377973,230,him,PERSON
mdp.39015020648625,173,Negro,MISC
uc1.32106012836174,166,her,PERSON
mdp.39015002318718,124,she,PERSON
mdp.39015020648625,111,he,PERSON
mdp.39015066059711,219,Esther,PERSON
uc1.$b799449,88,she,PERSON
uc1.b4368522,78,his,PERSON
mdp.39015034312598,210,her,PERSON
uiug.30112001309100,193,Sissie,PERSON
mdp.39015037468769,269,She,PERSON
osu.32435018461947,95,Sundays,DATE
uc1.32106007393728,367,Vivaldo,PERSON
uc2.ark:/13960/t7dr2rd9m,89,Linda,PERSON
mdp.39015033142137,277,her,PERSON
mdp.39015018971088,144,her,PERSON
mdp.39015014862471,229,he,PERSON
mdp.39015030113016,270,he,PERSON
uc1.$b401346,338,Jairus,PERSON
mdp.39015002318718,153,he,PERSON
txu.059173025245647,213,he,PERSON
mdp.39015014135811,488,he,PERSON
uiug.30112002544713,131,Wesley,PERSON
mdp.39015004712637,85,he,PERSON
uva.x000951729,183,British,MISC
uc1.32106018321106,160,he,PERSON
mdp.39015053538297,159,She,PERSON
uc1.$b401346,227,her,PERSON
uc2.ark:/13960/t7dr2rd9m,291,He,PERSON
uc2.ark:/13960/t8mc8s37n,249,he,PERSON
uc2.ark:/13960/t58c9rn7v,140,Louisa,PERSON
mdp.39015025101117,98,Armenta,PERSON
uc1.b3688127,170,him,PERSON
mdp.39015033142137,32,He,PERSON
mdp.39015020852250,115,she,PERSON
mdp.39015054037372,138,Anyanwu,PERSON
uc1.b3711043,423,he,PERSON
mdp.39015014135803,419,She,PERSON
uc1.$b805638,111,Her,PERSON
emu.10002331914,332,She,PERSON
mdp.39015046886894,182,she,PERSON
uva.x000457192,339,his,PERSON
uc1.b3688127,73,he,PERSON
uc1.32106007393728,360,Vivaldo,PERSON
mdp.39015015209623,330,he,PERSON
mdp.39015032193891,162,he,PERSON
uc1.$b63731,304,Kern,PERSON
uc1.b4095384,475,Samuels,PERSON
mdp.39015033979934,264,him,PERSON
uc1.32106012836174,376,her,PERSON
nc01.ark:/13960/t89g6f86r,17,him,PERSON
mdp.39015002340217,63,she,PERSON
mdp.39015028095795,251,she,PERSON
uc1.32106005672461,245,Jim,PERSON
uc2.ark:/13960/t3cz32x93,139,Jack,PERSON
mdp.39015001145047,151,his,PERSON
mdp.39015000536758,327,his,PERSON
mdp.39015014135811,389,Negro,MISC
mdp.39015004158161,25,Johnson,PERSON
mdp.39015015209623,106,He,PERSON
mdp.39015014135811,411,her,PERSON
uva.x004346812,202,She,PERSON
uc2.ark:/13960/t88g8g708,355,her,PERSON
mdp.39015016452230,372,Arthur,PERSON
dul1.ark:/13960/t6vx6fj7q,87,her,PERSON
uc1.$b323002,179,his,PERSON
wu.89000744367,284,he,PERSON
uc2.ark:/13960/t6k06z120,221,her,PERSON
uc1.$b805688,118,Momma,PERSON
emu.010001355363,172,Tom,PERSON
mdp.39015050487928,403,he,PERSON
uc1.$b510296,32,his,PERSON
uc1.32106012836174,313,Maxwell,PERSON
mdp.39015000536758,16,her,PERSON
uc1.$b808977,205,she,PERSON
mdp.39015048899069,174,Grandfather Torch,MISC
mdp.39015014135811,515,Don,PERSON
mdp.39015004158161,150,Saunders,PERSON
uc1.b4095384,104,Army,ORGANIZATION
osu.32435067037481,86,He,PERSON
mdp.39015010399841,390,Alirting,PERSON
nc01.ark:/13960/t3hx2p070,173,she,PERSON
uc2.ark:/13960/t0tq5rh9j,104,her,PERSON
mdp.39015061148626,102,her,PERSON
uc1.b2839282,158,he,PERSON
uc1.$b63731,102,She,PERSON
mdp.39015028095795,321,Nicholas,PERSON
uva.x000951729,56,European,MISC
uc1.32106007393728,85,He,PERSON
uc1.$b101950,222,Francis Herbert,PERSON
mdp.39015000252448,181,his,PERSON
uc1.$b799168,180,he,PERSON
mdp.39015010962861,137,him,PERSON
mdp.39015002375338,244,him,PERSON
uc1.b3435067,250,his,PERSON
mdp.39015033255236,19,He,PERSON
uc1.b4368522,214,his,PERSON
uiug.30112003263263,83,His,PERSON
uc1.a0011554979,23,Negro,MISC
wu.89000744367,254,she,PERSON
txu.059173023654011,131,Clare,PERSON
uiuc.3004694,229,Pete Scott,PERSON
mdp.39015016452750,45,Ravenna,LOCATION
mdp.39015053394667,24,his,PERSON
mdp.39015002375338,221,he,PERSON
uc1.$b799673,101,he,PERSON
uc1.b4095384,394,his,PERSON
uva.x000457192,53,Her,PERSON
dul1.ark:/13960/t8vb3f54w,89,Mary,PERSON
uc1.$b805688,203,India,LOCATION
uc1.32106007387381,518,her,PERSON
uc2.ark:/13960/t3cz32x93,130,he,PERSON
mdp.39015004764927,350,his,PERSON
mdp.39015059435944,127,his,PERSON
mdp.39015030747045,149,her,PERSON
uiug.30112003263263,85,her,PERSON
uc1.$b805571,35,his,PERSON
miun.abw7392.0001.001,21,his,PERSON
mdp.39015000536758,514,his,PERSON
uiug.30112001309258,83,she,PERSON
mdp.39015002340217,185,Rome,LOCATION
emu.10002350164,124,she,PERSON
mdp.39015002741620,120,Felipe,PERSON
uc1.32106002158183,60,Cross,ORGANIZATION
mdp.39015034312598,210,Juarez,PERSON
uc1.b2839282,219,her,PERSON
mdp.39015003635185,55,her,PERSON
mdp.39015015209623,218,his,PERSON
mdp.39015016440656,189,Bernard,PERSON
mdp.39015054095792,215,Silla,PERSON
mdp.39015001511172,142,He,PERSON
uc1.$b236269,226,he,PERSON
uc1.$b802237,71,him,PERSON
dul1.ark:/13960/t6vx6fj7q,268,him,PERSON
mdp.39015020716356,355,his,PERSON
osu.32435067037739,106,Cumber,PERSON
txu.059173025245647,152,his,PERSON
uc1.$b399374,75,she,PERSON
uc1.b3711121,162,Howard,PERSON
uc1.b4450881,40,America,LOCATION
mdp.39015016452230,187,his,PERSON
mdp.39015004315027,48,morning,TIME
mdp.39015016414768,164,him,PERSON
mdp.39015021979961,68,her,PERSON
uc1.32106014425844,12,Third Century,DATE
