,vol_id,page_seq,entity,type
60981,loc.ark:/13960/t9r21t21g,166,Megory,LOCATION
60982,mdp.39015000536758,449,He,PERSON
60983,mdp.39015040104955,78,Jake,PERSON
60984,nyp.33433076059314,226,Ethel,PERSON
60985,mdp.39015004712637,125,his,PERSON
60986,mdp.39015050487928,316,he,PERSON
60987,uc1.32106007387381,433,him,PERSON
60988,mdp.39015053538297,301,Lamottes,MISC
60989,mdp.39015028718305,286,him,PERSON
60990,mdp.39015010399841,398,French,MISC
60991,nc01.ark:/13960/t1hh7np2b,125,Sarah,PERSON
60992,uva.x000457192,309,She,PERSON
60993,mdp.39015003682385,122,her,PERSON
60994,mdp.39015001145047,236,Tyree,PERSON
60995,mdp.39015030202835,232,he,PERSON
60996,uc1.b4097270,205,She,PERSON
60997,txu.059173018339015,156,her,PERSON
60998,inu.39000005850206,171,He,PERSON
60999,uiug.30112001309100,233,Sissie,PERSON
61000,mdp.39015020712173,151,his,PERSON
61001,uc1.32106002116413,236,He,PERSON
61002,uc1.$b799792,226,he,PERSON
61003,uc1.32106012836174,100,his,PERSON
61004,mdp.39015031592358,300,he,PERSON
61005,hvd.hwqs4m,64,his,PERSON
61006,mdp.39015015351599,124,Marcus,PERSON
61007,uc1.b4095384,264,him,PERSON
61008,mdp.39015014135811,418,her,PERSON
61009,mdp.39015012856574,253,Negro,MISC
61010,uc1.$b805571,71,his,PERSON
61011,uc1.$b119911,245,Black Boy,PERSON
61012,mdp.39015063978962,98,Samuel,PERSON
61013,uc1.b3435067,321,her,PERSON
61014,mdp.39015019145260,302,she,PERSON
61015,uva.x000652535,52,he,PERSON
61016,mdp.39015010423526,204,Southern Society,ORGANIZATION
61017,mdp.39015028489303,190,he,PERSON
61018,uc1.b3273229,155,Kinkade,PERSON
61019,mdp.39015020728666,205,He,PERSON
61020,nnc1.50042212,185,her,PERSON
61021,mdp.39015013331627,58,he,PERSON
61022,mdp.39015013331627,291,she,PERSON
61023,mdp.39015016452230,226,Chicago,LOCATION
61024,uc2.ark:/13960/t7fq9rj4m,42,Miss Prime,MISC
61025,uva.x000951729,164,her,PERSON
61026,uva.x004346812,182,Mansart,PERSON
61027,uc2.ark:/13960/t3cz32x93,229,he,PERSON
61028,mdp.39015024079561,232,Johnson,PERSON
61029,nc01.ark:/13960/t89g6f86r,53,he,PERSON
61030,uc2.ark:/13960/t17m04p6z,186,him,PERSON
61031,uc1.b3711124,51,her,PERSON
61032,mdp.39015040577473,217,He,PERSON
61033,uc1.$b799168,87,Daphne,PERSON
61034,uc1.32106012297450,234,She,PERSON
61035,mdp.39015031233243,26,her,PERSON
61036,uc1.$b803136,104,her,PERSON
61037,uc1.$b120117,233,Lisbon,LOCATION
61038,mdp.39015054272441,102,he,PERSON
61039,txu.059173005430726,245,Texas City,LOCATION
61040,mdp.39015004168491,95,his,PERSON
61041,uc1.b3973268,162,Max,PERSON
61042,uc2.ark:/13960/t4kk94s0d,64,Clotelle,PERSON
61043,mdp.39015054061430,86,her,PERSON
61044,uc1.32106012836174,76,her,PERSON
61045,uc1.$b802495,23,He,PERSON
61046,mdp.39015071237948,237,Edith,PERSON
61047,uc1.$b101950,66,Trinidadians,MISC
61048,mdp.39015031233243,271,New York,LOCATION
61049,emu.010001070551,54,she,PERSON
61050,loc.ark:/13960/t9r21t21g,246,ten per cent,MONEY
61051,mdp.39015000536758,506,Nick,PERSON
61052,mdp.39015021979961,84,English,MISC
61053,mdp.39015014776184,129,he,PERSON
61054,mdp.39015001145047,118,Tony,PERSON
61055,mdp.39015014139243,35,his,PERSON
61056,uc1.32106010537014,288,Linden Hills,LOCATION
61057,mdp.39015020712173,12,Florida,LOCATION
61058,uc1.32106002158183,269,He,PERSON
61059,mdp.39015011800169,27,him,PERSON
61060,uc1.32106012297450,150,he,PERSON
61061,uc1.32106007393728,45,Leona,PERSON
61062,uc2.ark:/13960/t4xg9g41k,187,her,PERSON
61063,uc1.$b803136,184,James,PERSON
61064,uc1.32106007387381,143,his,PERSON
61065,miun.abw7392.0001.001,95,Backto-the-Southland,LOCATION
61066,txu.059173023654011,74,she,PERSON
61067,osu.32435018054957,169,Will,PERSON
61068,uc1.b3435067,179,train-Bart,PERSON
61069,ucbk.ark:/28722/h29z8m,358,him,PERSON
61070,mdp.39015054037372,198,Stephen,PERSON
61071,mdp.39015073495692,177,he,PERSON
61072,uc1.$b323002,59,he,PERSON
61073,txu.059173023654011,116,her,PERSON
61074,mdp.39015018046923,31,Negro,MISC
61075,mdp.39015066051023,292,she,PERSON
61076,mdp.39015004733401,216,She,PERSON
61077,uc1.$b236274,51,He,PERSON
61078,mdp.39015021862308,221,She,PERSON
61079,emu.010001070551,267,morning,TIME
61080,mdp.39015015351599,57,him,PERSON
61081,mdp.39015014862471,351,Ross,PERSON
61082,umn.31951001812203j,160,he,PERSON
61083,mdp.39015031592358,251,Johnny,PERSON
61084,nyp.33433076059314,376,her,PERSON
61085,mdp.39015014862497,349,Madame,PERSON
61086,mdp.39015018971088,70,her,PERSON
61087,miun.abr7583.0001.001,158,she,PERSON
61088,uc1.$b610326,203,Howden,ORGANIZATION
61089,txu.059173018339015,98,she,PERSON
61090,mdp.39015001511172,231,Her,PERSON
61091,uc1.b3973268,350,He,PERSON
61092,mdp.39015002375338,369,Falks,ORGANIZATION
61093,mdp.39015004191832,39,hers,PERSON
61094,uc1.$b799673,149,midnight to midday,TIME
61095,mdp.39015002185265,185,he,PERSON
61096,mdp.39015014859253,215,she,PERSON
61097,uc1.$b802237,123,Samuel,PERSON
61098,mdp.39015054061430,200,he,PERSON
61099,uc1.b3462818,80,him,PERSON
61100,osu.32435060119922,19,he,PERSON
61101,mdp.39015014776184,178,Tee Jack,PERSON
61102,uc1.$b76124,191,her,PERSON
61103,mdp.39015012214691,100,Ben,PERSON
61104,mdp.39015028686486,261,She,PERSON
61105,uc1.$b803101,392,her,PERSON
61106,uc1.$b803136,123,his,PERSON
61107,mdp.39015032960943,35,her,PERSON
61108,uc1.32106002174701,57,him,PERSON
61109,mdp.39015004168491,138,Leah,PERSON
61110,mdp.39015003699884,43,she,PERSON
61111,mdp.39015063683604,126,He,PERSON
61112,uc1.b4095384,242,his,PERSON
61113,uc1.b2839252,119,he,PERSON
61114,mdp.39015047473577,168,Son,PERSON
61115,mdp.39015054061430,197,she,PERSON
61116,dul1.ark:/13960/t6vx6fj7q,473,him,PERSON
61117,mdp.39015021862308,246,Circe,PERSON
61118,uc1.$b802239,140,he,PERSON
61119,mdp.39015034518962,45,Jon,PERSON
61120,mdp.39015000549397,76,her,PERSON
61121,txu.059173005430726,122,he,PERSON
61122,mdp.39015031592358,119,his,PERSON
61123,uc1.$b803136,139,Jim,PERSON
61124,mdp.39015066051023,147,Martha,PERSON
61125,mdp.39015066059711,178,She,PERSON
61126,txu.059173005430726,185,John Henry,PERSON
61127,mdp.39015047473577,84,Margaret,PERSON
61128,mdp.39015053394295,41,His,PERSON
61129,uc1.32106012836174,124,his,PERSON
61130,osu.32435055405872,70,Louise,PERSON
61131,mdp.39015002185265,122,Lamin,PERSON
61132,mdp.39015002185265,346,he,PERSON
61133,hvd.32044010537264,231,Jeff down Souf,PERSON
61134,mdp.39015004753730,431,Vyry,PERSON
61135,mdp.39015014135803,145,Carlos,PERSON
61136,uc1.b3456549,125,him,PERSON
61137,uc1.32106007125674,351,him,PERSON
61138,txu.059173005430726,125,She,PERSON
61139,mdp.39015014139243,77,St. John,PERSON
61140,uiug.30112001309100,165,He,PERSON
61141,uc1.$b802645,241,Flo,PERSON
61142,mdp.39015014135811,411,his,PERSON
61143,emu.010002426670,69,Johnson,PERSON
61144,uc1.31822013860861,100,He,PERSON
61145,mdp.39015020648625,203,she,PERSON
61146,mdp.39015028489303,71,Joan,PERSON
61147,mdp.39015059435944,82,Bartolomew,PERSON
61148,uc1.b5521446,48,New Orleans,LOCATION
61149,mdp.39015002318718,85,she,PERSON
61150,uc1.32106010569173,35,her,PERSON
61151,mdp.39015021862308,42,moon,LOCATION
61152,mdp.39015001816555,73,Randy,PERSON
61153,mdp.39015009022487,257,her,PERSON
61154,uc1.$b808977,276,Odessa,LOCATION
61155,mdp.39015013742807,165,Delamere,PERSON
61156,mdp.39015016452230,184,Trumbull Park,LOCATION
61157,mdp.39015002318718,113,his,PERSON
61158,uc1.b3711043,49,his,PERSON
61159,uc2.ark:/13960/t88g8g708,292,night,TIME
61160,mdp.39015066051023,311,She,PERSON
61161,hvd.32044019565514,252,her,PERSON
61162,mdp.39015061148626,285,he,PERSON
61163,mdp.39015040577473,109,her,PERSON
61164,uva.x004532923,12,1953,DATE
61165,uva.x000951729,349,Ann,PERSON
61166,mdp.39015011800169,163,he,PERSON
61167,mdp.39015013331627,26,Rosenfeld,PERSON
61168,mdp.39015024079561,257,Lena,PERSON
61169,mdp.39015050555963,45,her,PERSON
61170,mdp.39015025358220,93,he,PERSON
61171,uc1.$b87048,74,Humphries,PERSON
61172,mdp.39015015351599,277,he,PERSON
61173,uc1.b3688021,175,he,PERSON
61174,dul1.ark:/13960/t6vx6fj7q,288,He,PERSON
61175,mdp.39015002338021,157,he,PERSON
61176,mdp.39015071237948,269,Marjorie,PERSON
61177,mdp.39015018046923,23,He,PERSON
61178,uc1.b3435126,55,She,PERSON
61179,uc2.ark:/13960/t1cj8877v,206,Negro,MISC
61180,mdp.39015014135811,494,Don,PERSON
61181,uva.x004346812,318,Negro,MISC
61182,njp.32101074760685,234,French,MISC
61183,mdp.39015054272441,261,ROBERT CHANDLER,PERSON
61184,mdp.39015033255236,120,Minna,PERSON
61185,uc1.b3711121,286,Edrina,PERSON
61186,mdp.39015000536758,393,Morton,PERSON
61187,nc01.ark:/13960/t3mw3rp2b,168,she,PERSON
61188,uc1.b4495386,24,his,PERSON
61189,loc.ark:/13960/t9r21t21g,264,Devereaux,PERSON
61190,uc1.b3435126,89,He,PERSON
61191,dul1.ark:/13960/t6vx6fj7q,190,Negro,ORGANIZATION
61192,uc1.b4397888,309,her,PERSON
61193,mdp.39015014135811,80,His,PERSON
61194,mdp.39015038025527,43,he,PERSON
61195,uc1.32106014692526,138,He,PERSON
61196,umn.31951002374036t,26,he,PERSON
61197,mdp.39015012856574,294,her,PERSON
61198,mdp.39015014135811,460,Lockwood,PERSON
61199,uc1.$b312802,26,his,PERSON
61200,uc2.ark:/13960/t88g8g708,297,Mary,PERSON
61201,mdp.39015000536758,247,he,PERSON
61202,mdp.39015019145260,383,he,PERSON
61203,uc1.$b87048,303,Greene,PERSON
61204,mdp.39015040116777,290,his,PERSON
61205,mdp.39015053394543,230,He,PERSON
61206,mdp.39015042099351,303,Dave Beckett,PERSON
61207,mdp.39015004712637,91,John,PERSON
61208,mdp.39015002338021,61,Eugene,PERSON
61209,mdp.39015028489303,61,her,PERSON
61210,uc1.32106002116413,107,He,PERSON
61211,ucbk.ark:/28722/h29z8m,97,he,PERSON
61212,mdp.39015001511172,194,TV Guide,MISC
61213,uva.x030788124,66,Her,PERSON
61214,uc1.b4450909,43,she,PERSON
61215,mdp.39015014862448,122,Jules,PERSON
61216,uc1.$b187128,181,ten cent,MONEY
61217,uva.x000951729,23,She,PERSON
61218,uc1.32106007393728,121,She,PERSON
61219,uva.x000170689,14,he,PERSON
61220,mdp.39015040365572,99,he,PERSON
61221,mdp.39015038025527,99,Lena,PERSON
61222,mdp.39015004753730,409,his,PERSON
61223,mdp.39015003636167,260,Wade,PERSON
61224,uc1.32106002172291,150,she,PERSON
61225,uc1.$b401346,74,Lydia,PERSON
61226,mdp.39015038579374,162,him,PERSON
61227,mdp.39015021979961,62,Bobby,PERSON
61228,mdp.39015013331627,198,French,MISC
61229,mdp.39015046816164,57,he,PERSON
61230,mdp.39015053400332,144,her,PERSON
61231,uc1.$b63692,89,he,PERSON
61232,mdp.49015001406827,272,he,PERSON
61233,uva.x000457192,61,her,PERSON
61234,uc1.$b802239,154,her,PERSON
61235,mdp.39015053538297,136,She,PERSON
61236,uc1.$b807567,77,his,PERSON
61237,uc1.32106007393728,288,Richard,PERSON
61238,mdp.39015042099351,59,Braden,PERSON
61239,mdp.39015053394543,113,Scotty,PERSON
61240,emu.010001355021,96,his,PERSON
61241,mdp.39015030113503,236,she,PERSON
61242,uc1.b3973268,380,Alliance,ORGANIZATION
61243,uc2.ark:/13960/t02z12t8w,112,Presbyterians,MISC
61244,mdp.39015002375338,97,her,PERSON
61245,mdp.39015046886894,127,Watson,PERSON
61246,mdp.39015002741612,76,Magoon,PERSON
61247,uc1.b3711121,61,him,PERSON
61248,mdp.39015002185265,560,her,PERSON
61249,uc1.b3711124,128,he,PERSON
61250,uc2.ark:/13960/t7fq9rj4m,156,Israel,LOCATION
61251,mdp.39015018971088,168,she,PERSON
61252,emu.10002350164,228,his,PERSON
61253,uc1.$b401346,334,her,PERSON
61254,uc1.b5521446,18,him,PERSON
61255,mdp.39015011359729,128,his,PERSON
61256,uc1.$b187128,16,Alice Childress,PERSON
61257,mdp.39015047473577,116,his,PERSON
61258,uc1.32106016182757,208,Samuel,PERSON
61259,uc1.32106010537014,70,Lester,PERSON
61260,uc1.b3435126,59,He,PERSON
61261,uc1.32106018321106,229,him,PERSON
61262,mdp.39015003682385,210,her,PERSON
61263,mdp.39015002185265,411,Garing,PERSON
61264,nc01.ark:/13960/t3hx2p070,150,she,PERSON
61265,uc1.32106010537014,102,Whitman,PERSON
61266,mdp.39015001520603,120,she,PERSON
61267,uc1.$b802239,143,her,PERSON
61268,mdp.39015040577473,215,Hawkins,PERSON
61269,mdp.39015025358220,43,She,PERSON
61270,mdp.39015030113503,42,Pitcairn Hogg,PERSON
61271,uva.x006115119,180,He,PERSON
61272,mdp.39015014637402,77,her,PERSON
61273,mdp.39015059435944,233,His,PERSON
61274,mdp.39015053121862,92,He,PERSON
61275,mdp.39015011800169,156,his,PERSON
61276,mdp.39015004733401,197,Alva,PERSON
61277,uiug.30112001309100,85,Stockholm,LOCATION
61278,uiug.30112002975990,169,she,PERSON
61279,uc1.b4097270,139,his,PERSON
61280,mdp.39015010399841,155,his,PERSON
61281,hvd.32044021096433,224,Norris,PERSON
61282,dul1.ark:/13960/t6vx6fj7q,150,him,PERSON
61283,uva.x000951729,44,M. James,PERSON
61284,mdp.39015015209623,80,He,PERSON
61285,uc1.32106002158183,90,him,PERSON
61286,mdp.39015033142137,46,Emily,PERSON
61287,uc2.ark:/13960/t6k06z120,173,she,PERSON
61288,emu.10002350164,284,he,PERSON
61289,mdp.39015013331627,165,she,PERSON
61290,uc1.32106016182757,206,Olinka,PERSON
61291,mdp.39015000536758,419,Kerman,LOCATION
61292,mdp.39015003636191,205,he,PERSON
61293,mdp.39015028489303,91,Joan,PERSON
61294,uc1.32106014692526,247,her,PERSON
61295,uva.x000951729,208,Churchill,PERSON
61296,txu.059173005430726,79,her,PERSON
61297,uc1.b5521446,27,Riverside,LOCATION
61298,uc1.$b236269,36,she,PERSON
61299,mdp.39015031791232,114,her,PERSON
61300,uc1.$b610326,76,he,PERSON
61301,mdp.39015014135811,186,He,PERSON
61302,mdp.39015054037372,50,he,PERSON
61303,uc1.$b401346,383,he,PERSON
61304,uc1.b2838559,94,she,PERSON
61305,mdp.39015016415658,121,winter,DATE
61306,osu.32435001929710,71,her,PERSON
61307,mdp.39015014862489,149,his,PERSON
61308,mdp.39015011807370,59,Stanton,PERSON
61309,uiug.30112002951454,159,he,PERSON
61310,inu.32000003479633,133,Andrews,PERSON
61311,uc1.b3711124,412,State Street,LOCATION
61312,uiug.30112003263263,110,her,PERSON
61313,uc1.b3711124,296,him,PERSON
61314,mdp.39015020712173,422,she,PERSON
61315,mdp.39015054095792,217,she,PERSON
61316,txu.059173023654011,68,her,PERSON
61317,uva.x000457192,237,Ben,PERSON
61318,uc1.b4368522,254,Ander Dunant,PERSON
61319,mdp.39015004753730,255,he,PERSON
61320,mdp.39015038025527,430,St. Martin de Porres,LOCATION
61321,mdp.39015000544745,106,She,PERSON
61322,uc1.$b401346,217,her,PERSON
61323,nc01.ark:/13960/t3hx2p070,202,Grandison,PERSON
61324,uc1.b3462818,14,Friday,DATE
61325,mdp.39015053121862,22,Bubba,PERSON
61326,uc1.b3470438,55,Green,PERSON
61327,mdp.39015015351599,302,him,PERSON
61328,mdp.39015028489303,136,He,PERSON
61329,uc1.32106016923267,67,Declaration of Independence,MISC
61330,uc1.$b802239,27,he,PERSON
61331,mdp.39015054272441,123,Bill,PERSON
61332,mdp.39015008240296,258,his,PERSON
61333,inu.30000007418811,86,she,PERSON
61334,miun.aat2524.0001.001,187,Dave Freeland,PERSON
61335,mdp.39015003635185,138,He,PERSON
61336,emu.010001355363,180,Sandy,PERSON
61337,uc2.ark:/13960/t88g8g708,418,she,PERSON
61338,mdp.39015002741612,162,Blaise,PERSON
61339,uc1.$b236274,71,he,PERSON
61340,mdp.39015066059711,312,she,PERSON
61341,uc1.b3711124,35,she,PERSON
61342,mdp.39015004764927,23,She,PERSON
61343,mdp.39015035342958,17,U.S.,LOCATION
61344,mdp.39015020648625,81,He,PERSON
61345,mdp.39015014135811,565,he,PERSON
61346,mdp.39015030113503,272,He,PERSON
61347,mdp.39015001520702,217,Abe,PERSON
61348,mdp.39015004753730,278,Sherman,PERSON
61349,mdp.39015016452453,225,Lonnie James,PERSON
61350,mdp.39015033979934,238,she,PERSON
61351,mdp.39015018971088,46,her,PERSON
61352,mdp.39015014862489,198,Indian,MISC
61353,mdp.39015032960943,82,his,PERSON
61354,uc1.b3687493,66,he,PERSON
61355,uc1.32106005672461,38,Jim,PERSON
61356,txu.059173025245647,343,Stephen,PERSON
61357,nc01.ark:/13960/t3mw3rp2b,266,Iola,LOCATION
61358,uc1.32106014692526,239,he,PERSON
61359,mdp.39015020728666,153,he,PERSON
61360,uc1.$b807567,111,Teuton,PERSON
61361,mdp.39015050487928,339,He,PERSON
61362,uva.x001866470,302,him,PERSON
61363,txu.059173005430726,37,Mexican,MISC
61364,uc1.$b251007,114,Della Mae,ORGANIZATION
61365,uc1.$b799449,156,Jule,PERSON
61366,miun.aat2524.0001.001,87,Redfield,PERSON
61367,mdp.39015021862308,286,he,PERSON
61368,mdp.39015018046923,292,"$100,000",MONEY
61369,mdp.39015002318718,34,he,PERSON
61370,nc01.ark:/13960/t3wt00v24,128,him,PERSON
61371,loc.ark:/13960/t9r21t21g,261,he,PERSON
61372,mdp.39015040116777,103,Washington,LOCATION
61373,mdp.39015010962861,273,her,PERSON
61374,uc1.32106014425844,243,Bearden,PERSON
61375,uc1.$b87048,172,he,PERSON
61376,uc1.b3711043,104,Her,PERSON
61377,uc1.32106002158183,154,his,PERSON
61378,njp.32101068170834,98,Purcey,PERSON
61379,mdp.39015001520702,216,he,PERSON
61380,uc1.32106002172291,69,her,PERSON
61381,mdp.39015014135811,472,his,PERSON
61382,uc1.32106005672461,202,he,PERSON
61383,emu.010002426670,230,her,PERSON
61384,osu.32435017630211,85,him,PERSON
61385,uc1.32106007456509,86,He,PERSON
61386,uc1.b2839282,178,his,PERSON
61387,mdp.39015028095795,105,him,PERSON
61388,mdp.39015040621420,116,she,PERSON
61389,mdp.39015001145047,267,Tyree,PERSON
61390,dul1.ark:/13960/t6vx6fj7q,202,his,PERSON
61391,mdp.39015054037372,146,Anyanwu,PERSON
61392,uc1.b3711124,55,Dorothy,PERSON
61393,uc1.$b803101,160,Linda,PERSON
61394,uc1.$b87048,127,he,PERSON
61395,mdp.39015014862489,325,her,PERSON
61396,mdp.39015002216789,108,his,PERSON
61397,uc1.32106007393728,310,Avenue,MISC
61398,dul1.ark:/13960/t8vb3f54w,212,her,PERSON
61399,uc2.ark:/13960/t58c9rn7v,66,He,PERSON
61400,mdp.39015071237948,122,Christian,MISC
61401,mdp.39015034312598,21,He,PERSON
61402,dul1.ark:/13960/t8vb3f54w,118,Mary,PERSON
61403,mdp.39015016452230,286,Christine,PERSON
61404,mdp.39015002338021,100,him,PERSON
61405,mdp.39015040104955,109,He,PERSON
61406,mdp.39015004764927,270,her,PERSON
61407,uva.x000652535,225,Little Man,MISC
61408,mdp.39015053394352,53,he,PERSON
61409,osu.32435018561423,17,Lockley,PERSON
61410,mdp.39015040116777,363,Mount Meigs,LOCATION
61411,mdp.39015016454574,139,Amanda,PERSON
61412,uva.x004346812,184,Sarah Breedlove,PERSON
61413,uiug.30112001309258,85,she,PERSON
61414,uc1.$b610326,46,He,PERSON
61415,uc1.b3273229,74,Jake,PERSON
61416,uc1.$b805638,209,she,PERSON
61417,dul1.ark:/13960/t8vb3f54w,126,he,PERSON
61418,uc1.$b802495,101,she,PERSON
61419,mdp.39015028489303,170,Josephine,PERSON
61420,mdp.39015014637402,164,she,PERSON
61421,txu.059173022944752,167,Ram Lai Singh,PERSON
61422,uc1.b4095384,342,Randy,PERSON
61423,uc1.32106002116413,334,His,PERSON
61424,mdp.39015037423764,104,Nate,PERSON
61425,umn.31951002078879g,42,him,PERSON
61426,mdp.39015048899069,164,Children's Baptist Church,ORGANIZATION
61427,mdp.39015013742807,162,she,PERSON
61428,uc1.32106002158183,83,he,PERSON
61429,mdp.39015004191832,133,her,PERSON
61430,mdp.39015018046923,272,Friday,DATE
61431,mdp.39015034312598,130,her,PERSON
61432,mdp.39015004128289,268,he,PERSON
61433,mdp.39015048899069,112,her,PERSON
61434,mdp.39015016452230,230,Christmas,MISC
61435,uc2.ark:/13960/t88g8g708,511,he,PERSON
61436,mdp.39015000544745,229,him,PERSON
61437,inu.32000003479633,207,his,PERSON
61438,mdp.39015066051023,265,she,PERSON
61439,uc1.b5521446,52,Tom,PERSON
61440,mdp.39015002741620,245,she,PERSON
61441,mdp.39015031233243,171,South,LOCATION
61442,mdp.39015002340217,132,Rome,LOCATION
61443,mdp.39015057621065,171,her,PERSON
61444,mdp.39015011359729,169,Gaines,PERSON
61445,mdp.39015004729474,298,she,PERSON
61446,mdp.39015014862448,198,she,PERSON
61447,mdp.39015015351599,57,Little Ben,PERSON
61448,mdp.39015046816164,55,his,PERSON
61449,dul1.ark:/13960/t8vb3f54w,76,he,PERSON
61450,mdp.39015002340217,96,Naples,LOCATION
61451,uc2.ark:/13960/t7dr2rd9m,207,He,PERSON
61452,uc2.ark:/13960/t3416tc86,26,Newell,PERSON
61453,mdp.39015001816555,42,Dixon,PERSON
61454,txu.059173025245647,86,Miguel,PERSON
61455,uc1.$b312452,52,Platt,PERSON
61456,mdp.39015046816164,54,she,PERSON
61457,uiug.30112001309100,251,Oliver,PERSON
61458,uc1.b3711043,49,He,PERSON
61459,uc1.$b401346,225,Vitellius,PERSON
61460,txu.059173023654011,76,Brazil,LOCATION
61461,mdp.39015046438019,309,his,PERSON
61462,mdp.39015040104955,179,her,PERSON
61463,mdp.39015004315027,119,his,PERSON
61464,mdp.39015000544745,280,he,PERSON
61465,mdp.39015014637402,109,She,PERSON
61466,uc1.b3273229,58,him,PERSON
61467,mdp.39015015351599,252,she,PERSON
61468,emu.010001216911,179,he,PERSON
61469,txu.059173005430726,534,Noble Drew Ali,PERSON
61470,uc1.b2838559,139,her,PERSON
61471,uc1.$b805413,109,her,PERSON
61472,mdp.39015073495692,164,He,PERSON
61473,mdp.39015002375338,156,he,PERSON
61474,uc1.b4097270,243,him,PERSON
61475,mdp.39015016452750,104,Mistuh Boone,PERSON
61476,dul1.ark:/13960/t8vb3f54w,367,he,PERSON
61477,uc1.b4097270,46,Carl,PERSON
61478,uc1.b2839252,54,Sonny,PERSON
61479,mdp.39015011807370,59,his,PERSON
